,Algorithm_Name,trial,iter,av_payout,Choice
211,UCB1(2),0,1100,0.7816005709400919,2
212,UCB1(2),0,1200,0.8088943474874689,2
213,UCB1(2),0,1300,0.812183977837433,2
214,UCB1(2),0,1400,0.8370914179076951,2
215,UCB1(2),0,1500,0.8322105656592925,2
216,UCB1(2),0,1600,0.819511915231844,2
217,UCB1(2),0,1700,0.8153918887587381,2
218,UCB1(2),0,1800,0.8157078843904928,2
219,UCB1(2),0,1900,0.812342613009368,2
220,UCB1(2),0,2000,0.8070380024738404,2
221,UCB1(2),0,2100,0.8210183775277665,2
222,UCB1(2),0,2200,0.8237044460291062,2
223,UCB1(2),0,2300,0.817422415925112,2
224,UCB1(2),0,2400,0.814372478216031,2
225,UCB1(2),0,2500,0.8259419453808101,2
226,UCB1(2),0,2600,0.8300598182389296,2
227,UCB1(2),0,2700,0.8236938307063176,2
228,UCB1(2),0,2800,0.81397087827611,0
229,UCB1(2),0,2900,0.8051164328041356,2
230,UCB1(2),0,3000,0.8061710733531565,2
231,UCB1(2),0,3100,0.7987192684259234,2
232,UCB1(2),0,3200,0.789019858175545,2
233,UCB1(2),0,3300,0.7939792519993886,2
234,UCB1(2),0,3400,0.7887142648273753,2
235,UCB1(2),0,3500,0.7806509139752353,0
236,UCB1(2),0,3600,0.7817822798758286,2
237,UCB1(2),0,3700,0.7830344999489511,2
238,UCB1(2),0,3800,0.7816336823730259,2
239,UCB1(2),0,3900,0.7796161931744403,0
240,UCB1(2),0,4000,0.7777127572816724,2
241,UCB1(2),0,4100,0.7785364379371414,2
242,UCB1(2),0,4200,0.777991859699634,2
243,UCB1(2),0,4300,0.7746409951679436,2
244,UCB1(2),0,4400,0.7694764667680772,2
245,UCB1(2),0,4500,0.7716435108224726,2
246,UCB1(2),0,4600,0.774887400751194,2
247,UCB1(2),0,4700,0.7709105532558681,2
248,UCB1(2),0,4800,0.769256072773543,2
249,UCB1(2),0,4900,0.7746292817846405,2
250,UCB1(2),0,5000,0.7766887613910545,2
251,UCB1(2),0,5100,0.7740326662821351,2
252,UCB1(2),0,5200,0.7798783813584124,2
253,UCB1(2),0,5300,0.7810755604205956,2
254,UCB1(2),0,5400,0.7833087142433797,2
255,UCB1(2),0,5500,0.7791331893109084,2
256,UCB1(2),0,5600,0.7802656063068013,2
257,UCB1(2),0,5700,0.7791581334074457,2
258,UCB1(2),0,5800,0.7767432931726891,2
259,UCB1(2),0,5900,0.7752457809286406,2
260,UCB1(2),0,6000,0.7726953815881096,2
261,UCB1(2),0,6100,0.7758616994139325,2
262,UCB1(2),0,6200,0.7795681704856892,2
263,UCB1(2),0,6300,0.7764096414982076,2
264,UCB1(2),0,6400,0.775103382647887,0
265,UCB1(2),0,6500,0.7831998046183511,2
266,UCB1(2),0,6600,0.7840650558170045,2
267,UCB1(2),0,6700,0.7825389462620946,2
268,UCB1(2),0,6800,0.7847859731240209,2
269,UCB1(2),0,6900,0.7878284896695222,2
270,UCB1(2),0,7000,0.7828724018239136,2
271,UCB1(2),0,7100,0.7830022079603257,2
272,UCB1(2),0,7200,0.7868569471401988,2
273,UCB1(2),0,7300,0.7903987032638443,2
274,UCB1(2),0,7400,0.7892065980882279,2
275,UCB1(2),0,7500,0.7937088286575849,2
276,UCB1(2),0,7600,0.7941283971060861,2
277,UCB1(2),0,7700,0.7993620074159221,2
278,UCB1(2),0,7800,0.7983508628949919,2
279,UCB1(2),0,7900,0.7995978125102473,2
280,UCB1(2),0,8000,0.7993942225706946,2
281,UCB1(2),0,8100,0.8000617109009549,2
282,UCB1(2),0,8200,0.7997022032724903,2
283,UCB1(2),0,8300,0.8009951327348379,2
284,UCB1(2),0,8400,0.8022954917095423,2
285,UCB1(2),0,8500,0.799772652357911,2
286,UCB1(2),0,8600,0.7962667642968143,2
287,UCB1(2),0,8700,0.7954967101011855,2
288,UCB1(2),0,8800,0.7978867027237725,2
289,UCB1(2),0,8900,0.7963242290550125,2
290,UCB1(2),0,9000,0.7985836289770047,2
291,UCB1(2),0,9100,0.8009260261395482,2
292,UCB1(2),0,9200,0.8020683496213057,2
293,UCB1(2),0,9300,0.8023912882545224,2
294,UCB1(2),0,9400,0.8037207264962843,2
295,UCB1(2),0,9500,0.8037222349246375,2
296,UCB1(2),0,9600,0.8056266627655805,2
297,UCB1(2),0,9700,0.8039773267070992,2
298,UCB1(2),0,9800,0.8036588345628632,2
299,UCB1(2),0,9900,0.8036014258884745,2
300,RANDOM(0),0,0,0.0386096379939624,2
301,RANDOM(0),0,100,0.5961530159890857,2
302,RANDOM(0),0,200,0.5147795441558828,2
303,RANDOM(0),0,300,0.48547745201060594,2
304,RANDOM(0),0,400,0.4974504335958209,2
305,RANDOM(0),0,500,0.5211329689632324,0
306,RANDOM(0),0,600,0.49372033826954076,0
307,RANDOM(0),0,700,0.5061995185599971,0
308,RANDOM(0),0,800,0.4834090848863288,0
309,RANDOM(0),0,900,0.48742020327077257,2
310,RANDOM(0),0,1000,0.5082926087410281,1
311,RANDOM(0),0,1100,0.4980497326332908,2
312,RANDOM(0),0,1200,0.4946733772094345,2
313,RANDOM(0),0,1300,0.49483752213658405,2
314,RANDOM(0),0,1400,0.481622871219092,2
315,RANDOM(0),0,1500,0.4716977870801111,0
316,RANDOM(0),0,1600,0.46878104049567176,0
317,RANDOM(0),0,1700,0.46939377145114347,2
318,RANDOM(0),0,1800,0.46933559674652797,1
319,RANDOM(0),0,1900,0.47952077021505424,2
320,RANDOM(0),0,2000,0.47516878187615524,1
321,RANDOM(0),0,2100,0.4729613461050855,0
322,RANDOM(0),0,2200,0.4854821687272567,1
323,RANDOM(0),0,2300,0.48301571070815125,0
324,RANDOM(0),0,2400,0.4834056994580287,2
325,RANDOM(0),0,2500,0.47868199280168966,2
326,RANDOM(0),0,2600,0.4735270955166975,2
327,RANDOM(0),0,2700,0.47922458296078513,0
328,RANDOM(0),0,2800,0.4799298045308203,1
329,RANDOM(0),0,2900,0.4794635758538565,1
330,RANDOM(0),0,3000,0.48324745041538963,0
331,RANDOM(0),0,3100,0.48533768963108836,1
332,RANDOM(0),0,3200,0.49068015564456197,1
333,RANDOM(0),0,3300,0.48967944741499064,0
334,RANDOM(0),0,3400,0.49126066625807563,0
335,RANDOM(0),0,3500,0.48860508281159654,0
336,RANDOM(0),0,3600,0.490944722954521,0
337,RANDOM(0),0,3700,0.4916595691650833,1
338,RANDOM(0),0,3800,0.4926105521082871,0
339,RANDOM(0),0,3900,0.4939039063184731,2
340,RANDOM(0),0,4000,0.4948249101276757,0
341,RANDOM(0),0,4100,0.4980652959422622,1
342,RANDOM(0),0,4200,0.49864013850764555,2
343,RANDOM(0),0,4300,0.49976062876090394,2
344,RANDOM(0),0,4400,0.497532379006127,0
345,RANDOM(0),0,4500,0.4973058072680429,0
346,RANDOM(0),0,4600,0.4997886214178045,1
347,RANDOM(0),0,4700,0.49809122534454353,1
348,RANDOM(0),0,4800,0.49794353086857696,0
349,RANDOM(0),0,4900,0.49694414916743634,2
350,RANDOM(0),0,5000,0.49963553161186336,1
351,RANDOM(0),0,5100,0.5030545373107403,2
352,RANDOM(0),0,5200,0.5043484251552027,1
353,RANDOM(0),0,5300,0.5024504363605948,0
354,RANDOM(0),0,5400,0.5028721744337789,0
355,RANDOM(0),0,5500,0.5023603671534608,2
356,RANDOM(0),0,5600,0.5011550820391022,0
357,RANDOM(0),0,5700,0.5011138317482005,1
358,RANDOM(0),0,5800,0.5016286077994795,0
359,RANDOM(0),0,5900,0.4993927622013448,0
360,RANDOM(0),0,6000,0.4994365618535535,0
361,RANDOM(0),0,6100,0.49934353511704044,0
362,RANDOM(0),0,6200,0.5004873034957898,2
363,RANDOM(0),0,6300,0.5000970142767496,1
364,RANDOM(0),0,6400,0.4980398442616189,1
365,RANDOM(0),0,6500,0.4960420799612525,2
366,RANDOM(0),0,6600,0.49591932833508245,2
367,RANDOM(0),0,6700,0.4948563601215368,0
368,RANDOM(0),0,6800,0.4924213772820128,0
369,RANDOM(0),0,6900,0.4935461464916444,1
370,RANDOM(0),0,7000,0.49370678607477203,0
371,RANDOM(0),0,7100,0.4921927516066542,2
372,RANDOM(0),0,7200,0.48964757338623927,2
373,RANDOM(0),0,7300,0.48831601326518603,2
374,RANDOM(0),0,7400,0.4876143422634754,0
375,RANDOM(0),0,7500,0.48703803000927554,0
376,RANDOM(0),0,7600,0.48791874007526537,2
377,RANDOM(0),0,7700,0.4864528495260143,0
378,RANDOM(0),0,7800,0.4866464947160618,2
379,RANDOM(0),0,7900,0.4844880417222509,0
380,RANDOM(0),0,8000,0.48260752276226615,1
381,RANDOM(0),0,8100,0.4826825082609872,2
382,RANDOM(0),0,8200,0.48206145851887294,2
383,RANDOM(0),0,8300,0.4822393898392686,1
384,RANDOM(0),0,8400,0.4818208597206252,1
385,RANDOM(0),0,8500,0.4818747811403963,2
386,RANDOM(0),0,8600,0.4802931514977439,2
387,RANDOM(0),0,8700,0.4792318011370932,1
388,RANDOM(0),0,8800,0.4780257949653252,2
389,RANDOM(0),0,8900,0.47929331220788907,1
390,RANDOM(0),0,9000,0.4802981186598471,1
391,RANDOM(0),0,9100,0.48025334897351096,2
392,RANDOM(0),0,9200,0.480841524994021,1
393,RANDOM(0),0,9300,0.48057503434202276,1
394,RANDOM(0),0,9400,0.48096038658089185,1
395,RANDOM(0),0,9500,0.4806727371938564,1
396,RANDOM(0),0,9600,0.4801524896087779,1
397,RANDOM(0),0,9700,0.48193819763959567,0
398,RANDOM(0),0,9800,0.4838480147983801,2
399,RANDOM(0),0,9900,0.48411590280103,0
400,EGREEDY(0.1),0,0,0.06429941869205508,1
401,EGREEDY(0.1),0,100,0.1416914347211236,1
402,EGREEDY(0.1),0,200,0.1362105024047147,1
403,EGREEDY(0.1),0,300,0.13908721153087517,1
404,EGREEDY(0.1),0,400,0.13691365336003758,1
405,EGREEDY(0.1),0,500,0.15047334895040518,1
406,EGREEDY(0.1),0,600,0.150313886068807,1
407,EGREEDY(0.1),0,700,0.14971693786510745,1
408,EGREEDY(0.1),0,800,0.1528491162512331,1
409,EGREEDY(0.1),0,900,0.153663263138642,1
410,EGREEDY(0.1),0,1000,0.15459290933796535,1
411,EGREEDY(0.1),0,1100,0.15281851050203724,1
412,EGREEDY(0.1),0,1200,0.15131300609563308,1
413,EGREEDY(0.1),0,1300,0.151122954898116,1
414,EGREEDY(0.1),0,1400,0.15585883342781626,1
415,EGREEDY(0.1),0,1500,0.16004609741359976,1
416,EGREEDY(0.1),0,1600,0.16058951355411014,1
417,EGREEDY(0.1),0,1700,0.16077108356089898,1
418,EGREEDY(0.1),0,1800,0.16482601399569663,1
419,EGREEDY(0.1),0,1900,0.16306912107027258,1
420,EGREEDY(0.1),0,2000,0.161463859717431,1
421,EGREEDY(0.1),0,2100,0.1597786146871034,1
422,EGREEDY(0.1),0,2200,0.16054038765905518,1
423,EGREEDY(0.1),0,2300,0.16081474730635414,1
424,EGREEDY(0.1),0,2400,0.16062442369513125,1
425,EGREEDY(0.1),0,2500,0.16132849511129385,1
426,EGREEDY(0.1),0,2600,0.16410500039939874,1
427,EGREEDY(0.1),0,2700,0.16306198887252718,1
428,EGREEDY(0.1),0,2800,0.1625965784601317,1
429,EGREEDY(0.1),0,2900,0.16210508210190244,1
430,EGREEDY(0.1),0,3000,0.16350080634160494,1
431,EGREEDY(0.1),0,3100,0.16306630765242866,1
432,EGREEDY(0.1),0,3200,0.16534076730740915,1
433,EGREEDY(0.1),0,3300,0.1655750132080172,1
434,EGREEDY(0.1),0,3400,0.16503240049583187,1
435,EGREEDY(0.1),0,3500,0.1645804606601287,1
436,EGREEDY(0.1),0,3600,0.16474489230255182,1
437,EGREEDY(0.1),0,3700,0.1641895080040443,1
438,EGREEDY(0.1),0,3800,0.16420391126310158,1
439,EGREEDY(0.1),0,3900,0.16313206869617705,1
440,EGREEDY(0.1),0,4000,0.16409755172885093,1
441,EGREEDY(0.1),0,4100,0.16572988841803254,1
442,EGREEDY(0.1),0,4200,0.16771328984531034,1
443,EGREEDY(0.1),0,4300,0.17003088420333587,1
444,EGREEDY(0.1),0,4400,0.16965176885964028,1
445,EGREEDY(0.1),0,4500,0.1691014994525644,1
446,EGREEDY(0.1),0,4600,0.16898448002868743,1
447,EGREEDY(0.1),0,4700,0.16912801797058571,0
448,EGREEDY(0.1),0,4800,0.16947481406766032,1
449,EGREEDY(0.1),0,4900,0.1692647505877379,1
450,EGREEDY(0.1),0,5000,0.16898548692721635,1
451,EGREEDY(0.1),0,5100,0.1681585268672056,1
452,EGREEDY(0.1),0,5200,0.16760085246943507,1
453,EGREEDY(0.1),0,5300,0.16791271884336229,1
454,EGREEDY(0.1),0,5400,0.1679385634292887,2
455,EGREEDY(0.1),0,5500,0.16787423497678183,1
456,EGREEDY(0.1),0,5600,0.1688221131758437,1
457,EGREEDY(0.1),0,5700,0.16928261108131498,1
458,EGREEDY(0.1),0,5800,0.1689017150640398,1
459,EGREEDY(0.1),0,5900,0.16900849546404195,1
460,EGREEDY(0.1),0,6000,0.16840493262767225,1
461,EGREEDY(0.1),0,6100,0.1681680467877669,1
462,EGREEDY(0.1),0,6200,0.16724641796896808,1
463,EGREEDY(0.1),0,6300,0.1671714964354011,1
464,EGREEDY(0.1),0,6400,0.1675180244696608,1
465,EGREEDY(0.1),0,6500,0.16759277180898435,1
466,EGREEDY(0.1),0,6600,0.16708242398732667,1
467,EGREEDY(0.1),0,6700,0.1672481320862517,1
468,EGREEDY(0.1),0,6800,0.16772632784708913,1
469,EGREEDY(0.1),0,6900,0.16708337638841345,1
470,EGREEDY(0.1),0,7000,0.16690254022947515,1
471,EGREEDY(0.1),0,7100,0.16781420398768557,1
472,EGREEDY(0.1),0,7200,0.16832992397042132,2
473,EGREEDY(0.1),0,7300,0.16787602759853087,1
474,EGREEDY(0.1),0,7400,0.16806043524958506,1
475,EGREEDY(0.1),0,7500,0.16752317817827683,1
476,EGREEDY(0.1),0,7600,0.16778742054823254,1
477,EGREEDY(0.1),0,7700,0.16778724769580508,1
478,EGREEDY(0.1),0,7800,0.16747046283191647,1
479,EGREEDY(0.1),0,7900,0.16809381936447515,1
480,EGREEDY(0.1),0,8000,0.16801972287490372,1
481,EGREEDY(0.1),0,8100,0.16762411959725446,0
482,EGREEDY(0.1),0,8200,0.16749354478281142,1
483,EGREEDY(0.1),0,8300,0.1677698902355826,1
484,EGREEDY(0.1),0,8400,0.16762148899658313,1
485,EGREEDY(0.1),0,8500,0.16711046382691042,1
486,EGREEDY(0.1),0,8600,0.16701318719205735,1
487,EGREEDY(0.1),0,8700,0.16690539642802643,0
488,EGREEDY(0.1),0,8800,0.16674458518132027,1
489,EGREEDY(0.1),0,8900,0.1668427443897968,1
490,EGREEDY(0.1),0,9000,0.16648167189211824,1
491,EGREEDY(0.1),0,9100,0.16665433870949423,1
492,EGREEDY(0.1),0,9200,0.16671574660061797,1
493,EGREEDY(0.1),0,9300,0.16687093770497483,1
494,EGREEDY(0.1),0,9400,0.16698093180647358,1
495,EGREEDY(0.1),0,9500,0.16685073263395284,1
496,EGREEDY(0.1),0,9600,0.1674241831181899,1
497,EGREEDY(0.1),0,9700,0.16770376850912921,1
498,EGREEDY(0.1),0,9800,0.16830148916540769,1
499,EGREEDY(0.1),0,9900,0.16921874064572018,1
500,EGREEDY(0.3),0,0,0.0,0
501,EGREEDY(0.3),0,100,0.5841038062181793,0
502,EGREEDY(0.3),0,200,0.649433493917616,0
503,EGREEDY(0.3),0,300,0.5719773639591451,0
504,EGREEDY(0.3),0,400,0.5427615489019305,0
505,EGREEDY(0.3),0,500,0.5224653162530288,0
506,EGREEDY(0.3),0,600,0.524514997143167,0
507,EGREEDY(0.3),0,700,0.5404541239445408,0
508,EGREEDY(0.3),0,800,0.5224151733641142,0
509,EGREEDY(0.3),0,900,0.505484515252252,0
510,EGREEDY(0.3),0,1000,0.507165856070855,0
511,EGREEDY(0.3),0,1100,0.5129042639795554,0
512,EGREEDY(0.3),0,1200,0.5125904968955133,0
513,EGREEDY(0.3),0,1300,0.5058088087762346,2
514,EGREEDY(0.3),0,1400,0.49649682247090376,0
515,EGREEDY(0.3),0,1500,0.49919942857361543,0
516,EGREEDY(0.3),0,1600,0.5039501967784538,0
517,EGREEDY(0.3),0,1700,0.5078167457379308,0
518,EGREEDY(0.3),0,1800,0.5039079973487075,0
519,EGREEDY(0.3),0,1900,0.5058081859373526,0
520,EGREEDY(0.3),0,2000,0.5001725105759401,2
521,EGREEDY(0.3),0,2100,0.4992996006505772,0
522,EGREEDY(0.3),0,2200,0.4967988961839786,2
523,EGREEDY(0.3),0,2300,0.4920596645395747,0
524,EGREEDY(0.3),0,2400,0.4900345769535948,0
525,EGREEDY(0.3),0,2500,0.4875719063570286,0
526,EGREEDY(0.3),0,2600,0.48977973542759856,0
527,EGREEDY(0.3),0,2700,0.48855670286713787,0
528,EGREEDY(0.3),0,2800,0.49222187518126703,1
529,EGREEDY(0.3),0,2900,0.49021570726951347,1
530,EGREEDY(0.3),0,3000,0.4928607299327161,0
531,EGREEDY(0.3),0,3100,0.49306591454621096,0
532,EGREEDY(0.3),0,3200,0.4966994619687665,0
533,EGREEDY(0.3),0,3300,0.49742032356930316,0
534,EGREEDY(0.3),0,3400,0.4969137413718837,0
535,EGREEDY(0.3),0,3500,0.49827005453241524,0
